Radius;discrGrade;pointsCount;routedDist;Time;Latitude;Longtitude
200;7;23;23333,7;378;52,53;13,36
200;8;21;23333,7;396;52,53;13,36
200;9;20;23333,7;403;52,53;13,36
200;10;20;23333,7;1429;52,53;13,36
200;11;19;23333,7;1009;52,53;13,36
200;12;19;23333,7;670;52,53;13,36
200;13;19;23333,7;762;52,53;13,36
200;14;18;23333,7;565;52,53;13,36
200;1;112;22444,2;548;52,53;13,37
200;2;57;22444,2;861;52,53;13,37
200;3;39;22444,2;570;52,53;13,37
200;4;32;22444,2;824;52,53;13,37
200;5;28;22444,2;666;52,53;13,37
200;6;24;22444,2;490;52,53;13,37
200;7;23;22444,2;481;52,53;13,37
200;8;21;22444,2;1013;52,53;13,37
200;9;20;22444,2;1537;52,53;13,37
200;10;20;22444,2;986;52,53;13,37
200;11;19;22444,2;777;52,53;13,37
200;12;19;22444,2;1258;52,53;13,37
200;13;19;22444,2;694;52,53;13,37
200;14;18;22444,2;550;52,53;13,37
200;1;112;21676,1;534;52,53;13,38
200;2;57;21676,1;724;52,53;13,38
200;3;39;21676,1;745;52,53;13,38
200;4;32;21676,1;582;52,53;13,38
200;5;28;21676,1;494;52,53;13,38
200;6;24;21676,1;526;52,53;13,38
200;7;23;21676,1;484;52,53;13,38
200;8;21;21676,1;768;52,53;13,38
200;9;20;21676,1;570;52,53;13,38
200;10;20;21676,1;685;52,53;13,38
200;11;19;21676,1;622;52,53;13,38
200;12;19;21676,1;473;52,53;13,38
200;13;19;21676,1;427;52,53;13,38
200;14;18;21676,1;483;52,53;13,38
200;1;112;20945,3;535;52,53;13,39
200;2;57;20945,3;422;52,53;13,39
200;3;39;20945,3;586;52,53;13,39
200;4;32;20945,3;516;52,53;13,39
200;5;28;20945,3;509;52,53;13,39
200;6;24;20945,3;563;52,53;13,39
200;7;23;20945,3;741;52,53;13,39
200;8;21;20945,3;473;52,53;13,39
200;9;20;20945,3;652;52,53;13,39
200;10;20;20945,3;363;52,53;13,39
200;11;19;20945,3;410;52,53;13,39
200;12;19;20945,3;1325;52,53;13,39
200;13;19;20945,3;780;52,53;13,39
200;14;18;20945,3;618;52,53;13,39
200;1;112;20059,6;869;52,53;13,4
200;2;57;20059,6;1327;52,53;13,4
200;3;39;20059,6;1077;52,53;13,4
200;4;32;20059,6;1327;52,53;13,4
200;5;28;20059,6;679;52,53;13,4
200;6;24;20059,6;492;52,53;13,4
200;7;23;20059,6;574;52,53;13,4
200;8;21;20059,6;531;52,53;13,4
200;9;20;20059,6;563;52,53;13,4
200;10;20;20059,6;471;52,53;13,4
200;11;19;20059,6;572;52,53;13,4
200;12;19;20059,6;815;52,53;13,4
200;13;19;20059,6;441;52,53;13,4
200;14;18;20059,6;410;52,53;13,4
200;1;112;19517,2;493;52,53;13,41
200;2;57;19517,2;527;52,53;13,41
200;3;39;19517,2;568;52,53;13,41
200;4;32;19517,2;563;52,53;13,41
200;5;28;19517,2;554;52,53;13,41
200;6;24;19517,2;421;52,53;13,41
200;7;23;19517,2;408;52,53;13,41
200;8;21;19517,2;627;52,53;13,41
200;9;20;19517,2;493;52,53;13,41
200;10;20;19517,2;433;52,53;13,41
200;11;19;19517,2;763;52,53;13,41
200;12;19;19517,2;654;52,53;13,41
200;13;19;19517,2;514;52,53;13,41
200;14;18;19517,2;629;52,53;13,41
200;1;112;19038,5;420;52,53;13,42
200;2;57;19038,5;374;52,53;13,42
200;3;39;19038,5;418;52,53;13,42
200;4;32;19038,5;372;52,53;13,42
200;5;28;19038,5;419;52,53;13,42
200;6;24;19038,5;359;52,53;13,42
200;7;23;19038,5;305;52,53;13,42
200;8;21;19038,5;409;52,53;13,42
200;9;20;19038,5;410;52,53;13,42
200;10;20;19038,5;323;52,53;13,42
200;11;19;19038,5;379;52,53;13,42
200;12;19;19038,5;438;52,53;13,42
200;13;19;19038,5;548;52,53;13,42
200;14;18;19038,5;545;52,53;13,42
200;1;112;18359,1;577;52,53;13,43
200;2;57;18359,1;299;52,53;13,43
200;3;39;18359,1;318;52,53;13,43
200;4;32;18359,1;386;52,53;13,43
200;5;28;18359,1;296;52,53;13,43
200;6;24;18359,1;481;52,53;13,43
200;7;23;18359,1;366;52,53;13,43
200;8;21;18359,1;304;52,53;13,43
200;9;20;18359,1;370;52,53;13,43
200;10;20;18359,1;351;52,53;13,43
200;11;19;18359,1;339;52,53;13,43
200;12;19;18359,1;337;52,53;13,43
200;13;19;18359,1;345;52,53;13,43
200;14;18;18359,1;378;52,53;13,43
200;1;112;17309,1;428;52,53;13,44
200;2;57;17309,1;323;52,53;13,44
200;3;39;17309,1;445;52,53;13,44
200;4;32;17309,1;379;52,53;13,44
200;5;28;17309,1;449;52,53;13,44
200;6;24;17309,1;579;52,53;13,44
200;7;23;17309,1;997;52,53;13,44
200;8;21;17309,1;435;52,53;13,44
200;9;20;17309,1;599;52,53;13,44
200;10;20;17309,1;655;52,53;13,44
200;11;19;17309,1;758;52,53;13,44
200;12;19;17309,1;409;52,53;13,44
200;13;19;17309,1;546;52,53;13,44
200;14;18;17309,1;340;52,53;13,44
200;1;112;16447,1;394;52,53;13,45
200;2;57;16447,1;360;52,53;13,45
200;3;39;16447,1;341;52,53;13,45
200;4;32;16447,1;346;52,53;13,45
200;5;28;16447,1;375;52,53;13,45
200;6;24;16447,1;341;52,53;13,45
200;7;23;16447,1;380;52,53;13,45
200;8;21;16447,1;451;52,53;13,45
200;9;20;16447,1;461;52,53;13,45
200;10;20;16447,1;435;52,53;13,45
200;11;19;16447,1;275;52,53;13,45
200;12;19;16447,1;344;52,53;13,45
200;13;19;16447,1;437;52,53;13,45
200;14;18;16447,1;342;52,53;13,45
200;1;112;15686;336;52,53;13,46
200;2;57;15686;315;52,53;13,46
200;3;39;15686;272;52,53;13,46
200;4;32;15686;304;52,53;13,46
200;5;28;15686;347;52,53;13,46
200;6;24;15686;493;52,53;13,46
200;7;23;15686;752;52,53;13,46
200;8;21;15686;659;52,53;13,46
200;9;20;15686;326;52,53;13,46
200;10;20;15686;472;52,53;13,46
200;11;19;15686;353;52,53;13,46
200;12;19;15686;363;52,53;13,46
200;13;19;15686;670;52,53;13,46
200;14;18;15686;1017;52,53;13,46
200;1;112;15118,7;1535;52,53;13,47
200;2;57;15118,7;617;52,53;13,47
200;3;39;15118,7;1696;52,53;13,47
200;4;32;15118,7;956;52,53;13,47
200;5;28;15118,7;709;52,53;13,47
200;6;24;15118,7;576;52,53;13,47
200;7;23;15118,7;429;52,53;13,47
200;8;21;15118,7;451;52,53;13,47
200;9;20;15118,7;679;52,53;13,47
200;10;20;15118,7;350;52,53;13,47
200;11;19;15118,7;292;52,53;13,47
200;12;19;15118,7;315;52,53;13,47
200;13;19;15118,7;368;52,53;13,47
200;14;18;15118,7;503;52,53;13,47
200;1;112;14596;534;52,53;13,48
200;2;57;14596;664;52,53;13,48
200;3;39;14596;519;52,53;13,48
200;4;32;14596;339;52,53;13,48
200;5;28;14596;435;52,53;13,48
200;6;24;14596;373;52,53;13,48
200;7;23;14596;470;52,53;13,48
200;8;21;14596;485;52,53;13,48
200;9;20;14596;474;52,53;13,48
200;10;20;14596;262;52,53;13,48
200;11;19;14596;376;52,53;13,48
200;12;19;14596;390;52,53;13,48
200;13;19;14596;345;52,53;13,48
200;14;18;14596;585;52,53;13,48
200;1;112;13907,5;549;52,53;13,49
200;2;57;13907,5;570;52,53;13,49
200;3;39;13907,5;672;52,53;13,49
200;4;32;13907,5;559;52,53;13,49
200;5;28;13907,5;405;52,53;13,49
200;6;24;13907,5;422;52,53;13,49
200;7;23;13907,5;526;52,53;13,49
200;8;21;13907,5;342;52,53;13,49
200;9;20;13907,5;364;52,53;13,49
200;10;20;13907,5;393;52,53;13,49
200;11;19;13907,5;418;52,53;13,49
200;12;19;13907,5;540;52,53;13,49
200;13;19;13907,5;335;52,53;13,49
200;14;18;13907,5;651;52,53;13,49
200;1;112;13137,2;814;52,53;13,5
200;2;57;13137,2;769;52,53;13,5
200;3;39;13137,2;473;52,53;13,5
200;4;32;13137,2;311;52,53;13,5
200;5;28;13137,2;321;52,53;13,5
200;6;24;13137,2;303;52,53;13,5
200;7;23;13137,2;343;52,53;13,5
200;8;21;13137,2;276;52,53;13,5
200;9;20;13137,2;309;52,53;13,5
200;10;20;13137,2;310;52,53;13,5
200;11;19;13137,2;915;52,53;13,5
200;12;19;13137,2;381;52,53;13,5
200;13;19;13137,2;351;52,53;13,5
200;14;18;13137,2;284;52,53;13,5
200;1;112;12520,6;796;52,53;13,51
200;2;57;12520,6;312;52,53;13,51
200;3;39;12520,6;274;52,53;13,51
200;4;32;12520,6;273;52,53;13,51
200;5;28;12520,6;287;52,53;13,51
200;6;24;12520,6;280;52,53;13,51
200;7;23;12520,6;327;52,53;13,51
200;8;21;12520,6;278;52,53;13,51
200;9;20;12520,6;297;52,53;13,51
200;10;20;12520,6;306;52,53;13,51
200;11;19;12520,6;347;52,53;13,51
200;12;19;12520,6;442;52,53;13,51
200;13;19;12520,6;417;52,53;13,51
200;14;18;12520,6;326;52,53;13,51
200;1;112;28082,1;521;52,54;13,3
200;2;57;28082,1;414;52,54;13,3
200;3;39;28082,1;466;52,54;13,3
200;4;32;28082,1;543;52,54;13,3
200;5;28;28082,1;688;52,54;13,3
200;6;24;28082,1;902;52,54;13,3
200;7;23;28082,1;813;52,54;13,3
200;8;21;28082,1;861;52,54;13,3
200;9;20;28082,1;424;52,54;13,3
200;10;20;28082,1;512;52,54;13,3
200;11;19;28082,1;436;52,54;13,3
200;12;19;28082,1;454;52,54;13,3
200;13;19;28082,1;534;52,54;13,3
200;14;18;28082,1;700;52,54;13,3
200;1;112;27417,1;514;52,54;13,31
200;2;57;27417,1;419;52,54;13,31
200;3;39;27417,1;483;52,54;13,31
200;4;32;27417,1;422;52,54;13,31
200;5;28;27417,1;605;52,54;13,31
200;6;24;27417,1;499;52,54;13,31
200;7;23;27417,1;439;52,54;13,31
200;8;21;27417,1;437;52,54;13,31
200;9;20;27417,1;424;52,54;13,31
200;10;20;27417,1;454;52,54;13,31
200;11;19;27417,1;404;52,54;13,31
200;12;19;27417,1;655;52,54;13,31
200;13;19;27417,1;599;52,54;13,31
200;14;18;27417,1;546;52,54;13,31
200;1;112;26750,1;555;52,54;13,32
200;2;57;26750,1;465;52,54;13,32
200;3;39;26750,1;596;52,54;13,32
200;4;32;26750,1;799;52,54;13,32
200;5;28;26750,1;785;52,54;13,32
200;6;24;26750,1;559;52,54;13,32
200;7;23;26750,1;497;52,54;13,32
200;8;21;26750,1;466;52,54;13,32
200;9;20;26750,1;424;52,54;13,32
200;10;20;26750,1;553;52,54;13,32
200;11;19;26750,1;483;52,54;13,32
200;12;19;26750,1;495;52,54;13,32
200;13;19;26750,1;620;52,54;13,32
200;14;18;26750,1;842;52,54;13,32
200;1;112;25765,1;595;52,54;13,33
200;2;57;25765,1;434;52,54;13,33
200;3;39;25765,1;444;52,54;13,33
200;4;32;25765,1;849;52,54;13,33
200;5;28;25765,1;393;52,54;13,33
200;6;24;25765,1;501;52,54;13,33
200;7;23;25765,1;438;52,54;13,33
200;8;21;25765,1;527;52,54;13,33
200;9;20;25765,1;464;52,54;13,33
200;10;20;25765,1;511;52,54;13,33
200;11;19;25765,1;567;52,54;13,33
200;12;19;25765,1;589;52,54;13,33
200;13;19;25765,1;582;52,54;13,33
200;14;18;25765,1;474;52,54;13,33
200;1;112;25058,6;525;52,54;13,34
200;2;57;25058,6;478;52,54;13,34
200;3;39;25058,6;601;52,54;13,34
200;4;32;25058,6;797;52,54;13,34
200;5;28;25058,6;610;52,54;13,34
200;6;24;25058,6;903;52,54;13,34
200;7;23;25058,6;483;52,54;13,34
200;8;21;25058,6;510;52,54;13,34
200;9;20;25058,6;505;52,54;13,34
200;10;20;25058,6;515;52,54;13,34
200;11;19;25058,6;469;52,54;13,34
200;12;19;25058,6;557;52,54;13,34
200;13;19;25058,6;671;52,54;13,34
200;14;18;25058,6;985;52,54;13,34
200;1;112;24337,2;575;52,54;13,35
200;2;57;24337,2;872;52,54;13,35
200;3;39;24337,2;454;52,54;13,35
200;4;32;24337,2;708;52,54;13,35
200;5;28;24337,2;674;52,54;13,35
200;6;24;24337,2;603;52,54;13,35
200;7;23;24337,2;616;52,54;13,35
200;8;21;24337,2;536;52,54;13,35
200;9;20;24337,2;779;52,54;13,35
200;10;20;24337,2;486;52,54;13,35
200;11;19;24337,2;547;52,54;13,35
200;12;19;24337,2;422;52,54;13,35
200;13;19;24337,2;521;52,54;13,35
200;14;18;24337,2;505;52,54;13,35
200;1;112;23601,1;525;52,54;13,36
200;2;57;23601,1;493;52,54;13,36
200;3;39;23601,1;413;52,54;13,36
200;4;32;23601,1;396;52,54;13,36
200;5;28;23601,1;455;52,54;13,36
200;6;24;23601,1;640;52,54;13,36
200;7;23;23601,1;423;52,54;13,36
200;8;21;23601,1;467;52,54;13,36
200;9;20;23601,1;541;52,54;13,36
200;10;20;23601,1;521;52,54;13,36
200;11;19;23601,1;777;52,54;13,36
200;12;19;23601,1;660;52,54;13,36
200;13;19;23601,1;789;52,54;13,36
200;14;18;23601,1;1064;52,54;13,36
200;1;112;22733,4;1067;52,54;13,37
200;2;57;22733,4;968;52,54;13,37
200;3;39;22733,4;765;52,54;13,37
200;4;32;22733,4;548;52,54;13,37
200;5;28;22733,4;574;52,54;13,37
200;6;24;22733,4;731;52,54;13,37
200;7;23;22733,4;445;52,54;13,37
200;8;21;22733,4;458;52,54;13,37
200;9;20;22733,4;631;52,54;13,37
200;10;20;22733,4;638;52,54;13,37
200;11;19;22733,4;1135;52,54;13,37
200;12;19;22733,4;808;52,54;13,37
200;13;19;22733,4;794;52,54;13,37
200;14;18;22733,4;800;52,54;13,37
200;1;112;21988,1;770;52,54;13,38
200;2;57;21988,1;586;52,54;13,38
200;3;39;21988,1;392;52,54;13,38
200;4;32;21988,1;427;52,54;13,38
200;5;28;21988,1;544;52,54;13,38
200;6;24;21988,1;409;52,54;13,38
200;7;23;21988,1;423;52,54;13,38
200;8;21;21988,1;517;52,54;13,38
200;9;20;21988,1;503;52,54;13,38
200;10;20;21988,1;520;52,54;13,38
200;11;19;21988,1;466;52,54;13,38
200;12;19;21988,1;590;52,54;13,38
200;13;19;21988,1;561;52,54;13,38
200;14;18;21988,1;745;52,54;13,38
200;1;112;21289;532;52,54;13,39
200;2;57;21289;542;52,54;13,39
200;3;39;21289;422;52,54;13,39
200;4;32;21289;549;52,54;13,39
200;5;28;21289;622;52,54;13,39
200;6;24;21289;467;52,54;13,39
200;7;23;21289;765;52,54;13,39
200;8;21;21289;892;52,54;13,39
200;9;20;21289;617;52,54;13,39
200;10;20;21289;441;52,54;13,39
200;11;19;21289;545;52,54;13,39
200;12;19;21289;700;52,54;13,39
200;13;19;21289;638;52,54;13,39
200;14;18;21289;746;52,54;13,39
200;1;112;20467;494;52,54;13,4
200;2;57;20467;483;52,54;13,4
200;3;39;20467;492;52,54;13,4
200;4;32;20467;378;52,54;13,4
200;5;28;20467;434;52,54;13,4
200;6;24;20467;510;52,54;13,4
200;7;23;20467;627;52,54;13,4
200;8;21;20467;518;52,54;13,4
200;9;20;20467;535;52,54;13,4
200;10;20;20467;643;52,54;13,4
200;11;19;20467;645;52,54;13,4
200;12;19;20467;523;52,54;13,4
200;13;19;20467;503;52,54;13,4
200;14;18;20467;508;52,54;13,4
200;1;112;19849,5;415;52,54;13,41
200;2;57;19849,5;501;52,54;13,41
200;3;39;19849,5;535;52,54;13,41
200;4;32;19849,5;796;52,54;13,41
200;5;28;19849,5;472;52,54;13,41
200;6;24;19849,5;452;52,54;13,41
200;7;23;19849,5;371;52,54;13,41
200;8;21;19849,5;360;52,54;13,41
200;9;20;19849,5;321;52,54;13,41
200;10;20;19849,5;405;52,54;13,41
200;11;19;19849,5;493;52,54;13,41
200;12;19;19849,5;426;52,54;13,41
200;13;19;19849,5;341;52,54;13,41
200;14;18;19849,5;367;52,54;13,41
200;1;112;19007,5;371;52,54;13,42
200;2;57;19007,5;541;52,54;13,42
200;3;39;19007,5;394;52,54;13,42
200;4;32;19007,5;355;52,54;13,42
200;5;28;19007,5;352;52,54;13,42
200;6;24;19007,5;353;52,54;13,42
200;7;23;19007,5;425;52,54;13,42
200;8;21;19007,5;471;52,54;13,42
200;9;20;19007,5;470;52,54;13,42
200;10;20;19007,5;341;52,54;13,42
200;11;19;19007,5;517;52,54;13,42
200;12;19;19007,5;427;52,54;13,42
200;13;19;19007,5;552;52,54;13,42
200;14;18;19007,5;425;52,54;13,42
200;1;112;18733,4;359;52,54;13,43
200;2;57;18733,4;384;52,54;13,43
200;3;39;18733,4;353;52,54;13,43
200;4;32;18733,4;422;52,54;13,43
200;5;28;18733,4;377;52,54;13,43
200;6;24;18733,4;530;52,54;13,43
200;7;23;18733,4;511;52,54;13,43
200;8;21;18733,4;471;52,54;13,43
200;9;20;18733,4;427;52,54;13,43
200;10;20;18733,4;466;52,54;13,43
200;11;19;18733,4;657;52,54;13,43
200;12;19;18733,4;667;52,54;13,43
200;13;19;18733,4;414;52,54;13,43
200;14;18;18733,4;344;52,54;13,43
200;1;112;17997,1;382;52,54;13,44
200;2;57;17997,1;488;52,54;13,44
200;3;39;17997,1;441;52,54;13,44
200;4;32;17997,1;317;52,54;13,44
200;5;28;17997,1;653;52,54;13,44
200;6;24;17997,1;314;52,54;13,44
200;7;23;17997,1;373;52,54;13,44
200;8;21;17997,1;406;52,54;13,44
200;9;20;17997,1;344;52,54;13,44
200;10;20;17997,1;563;52,54;13,44
200;11;19;17997,1;349;52,54;13,44
200;12;19;17997,1;480;52,54;13,44
200;13;19;17997,1;423;52,54;13,44
200;14;18;17997,1;432;52,54;13,44
200;1;112;17029,5;453;52,54;13,45
200;2;57;17029,5;314;52,54;13,45
200;3;39;17029,5;609;52,54;13,45
200;4;32;17029,5;343;52,54;13,45
200;5;28;17029,5;276;52,54;13,45
200;6;24;17029,5;307;52,54;13,45
200;7;23;17029,5;356;52,54;13,45
200;8;21;17029,5;367;52,54;13,45
200;9;20;17029,5;326;52,54;13,45
200;10;20;17029,5;331;52,54;13,45
200;11;19;17029,5;331;52,54;13,45
200;12;19;17029,5;311;52,54;13,45
200;13;19;17029,5;293;52,54;13,45
200;14;18;17029,5;291;52,54;13,45
200;1;112;16313,8;418;52,54;13,46
200;2;57;16313,8;291;52,54;13,46
200;3;39;16313,8;308;52,54;13,46
200;4;32;16313,8;357;52,54;13,46
200;5;28;16313,8;332;52,54;13,46
200;6;24;16313,8;356;52,54;13,46
200;7;23;16313,8;375;52,54;13,46
200;8;21;16313,8;309;52,54;13,46
200;9;20;16313,8;273;52,54;13,46
200;10;20;16313,8;390;52,54;13,46
200;11;19;16313,8;312;52,54;13,46
200;12;19;16313,8;258;52,54;13,46
200;13;19;16313,8;341;52,54;13,46
200;14;18;16313,8;254;52,54;13,46
200;1;112;15641,8;354;52,54;13,47
200;2;57;15641,8;371;52,54;13,47
200;3;39;15641,8;374;52,54;13,47
200;4;32;15641,8;388;52,54;13,47
200;5;28;15641,8;520;52,54;13,47
200;6;24;15641,8;302;52,54;13,47
200;7;23;15641,8;266;52,54;13,47
200;8;21;15641,8;336;52,54;13,47
200;9;20;15641,8;328;52,54;13,47
200;10;20;15641,8;287;52,54;13,47
200;11;19;15641,8;294;52,54;13,47
200;12;19;15641,8;268;52,54;13,47
200;13;19;15641,8;269;52,54;13,47
200;14;18;15641,8;353;52,54;13,47
200;1;112;16447;307;52,54;13,48
200;2;57;16447;368;52,54;13,48
200;3;39;16447;330;52,54;13,48
200;4;32;16447;292;52,54;13,48
200;5;28;16447;361;52,54;13,48
200;6;24;16447;355;52,54;13,48
200;7;23;16447;319;52,54;13,48
200;8;21;16447;300;52,54;13,48
200;9;20;16447;254;52,54;13,48
200;10;20;16447;328;52,54;13,48
200;11;19;16447;339;52,54;13,48
200;12;19;16447;274;52,54;13,48
200;13;19;16447;310;52,54;13,48
200;14;18;16447;272;52,54;13,48
200;1;112;14400,2;326;52,54;13,49
200;2;57;14400,2;314;52,54;13,49
200;3;39;14400,2;263;52,54;13,49
200;4;32;14400,2;316;52,54;13,49
200;5;28;14400,2;375;52,54;13,49
200;6;24;14400,2;341;52,54;13,49
200;7;23;14400,2;309;52,54;13,49
200;8;21;14400,2;286;52,54;13,49
200;9;20;14400,2;283;52,54;13,49
200;10;20;14400,2;266;52,54;13,49
200;11;19;14400,2;414;52,54;13,49
200;12;19;14400,2;352;52,54;13,49
200;13;19;14400,2;284;52,54;13,49
200;14;18;14400,2;336;52,54;13,49
200;1;112;13554,9;278;52,54;13,5
200;2;57;13554,9;324;52,54;13,5
200;3;39;13554,9;265;52,54;13,5
200;4;32;13554,9;305;52,54;13,5
200;5;28;13554,9;251;52,54;13,5
200;6;24;13554,9;306;52,54;13,5
200;7;23;13554,9;293;52,54;13,5
200;8;21;13554,9;287;52,54;13,5
200;9;20;13554,9;557;52,54;13,5
200;10;20;13554,9;359;52,54;13,5
200;11;19;13554,9;433;52,54;13,5
200;12;19;13554,9;344;52,54;13,5
200;13;19;13554,9;327;52,54;13,5
200;14;18;13554,9;458;52,54;13,5
200;1;112;12933,6;257;52,54;13,51
200;2;57;12933,6;319;52,54;13,51
200;3;39;12933,6;368;52,54;13,51
200;4;32;12933,6;371;52,54;13,51
200;5;28;12933,6;376;52,54;13,51
200;6;24;12933,6;430;52,54;13,51
200;7;23;12933,6;292;52,54;13,51
200;8;21;12933,6;299;52,54;13,51
200;9;20;12933,6;355;52,54;13,51
200;10;20;12933,6;302;52,54;13,51
200;11;19;12933,6;335;52,54;13,51
200;12;19;12933,6;473;52,54;13,51
200;13;19;12933,6;497;52,54;13,51
200;14;18;12933,6;532;52,54;13,51
